Market,Property,Historical Weekly Avg Entrants,Year of Date,Date,Total Entrants
US - Rock Center,1 Rockefeller Plaza,1495,2021,4/15/2021,267
US - Rock Center,1 Rockefeller Plaza,1495,2021,4/14/2021,273
US - Rock Center,1 Rockefeller Plaza,1495,2021,4/13/2021,303
US - Rock Center,1 Rockefeller Plaza,1495,2021,4/12/2021,229
US - Rock Center,1 Rockefeller Plaza,1495,2021,4/9/2021,185
US - Rock Center,1 Rockefeller Plaza,1495,2021,4/8/2021,265
US - Rock Center,1 Rockefeller Plaza,1495,2021,4/7/2021,261
US - Rock Center,1 Rockefeller Plaza,1495,2021,4/6/2021,284
US - Rock Center,1 Rockefeller Plaza,1495,2021,4/5/2021,210
US - Rock Center,1 Rockefeller Plaza,1495,2021,4/2/2021,101
US - Rock Center,1 Rockefeller Plaza,1495,2021,4/1/2021,204
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/31/2021,226
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/30/2021,248
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/29/2021,197
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/26/2021,146
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/25/2021,250
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/24/2021,238
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/23/2021,263
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/22/2021,227
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/19/2021,183
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/18/2021,237
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/17/2021,223
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/16/2021,266
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/15/2021,222
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/12/2021,196
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/11/2021,253
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/10/2021,234
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/9/2021,268
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/8/2021,207
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/5/2021,161
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/4/2021,249
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/3/2021,250
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/2/2021,234
US - Rock Center,1 Rockefeller Plaza,1495,2021,3/1/2021,192
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/26/2021,177
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/25/2021,260
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/24/2021,235
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/23/2021,244
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/22/2021,203
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/19/2021,139
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/18/2021,168
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/17/2021,221
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/16/2021,242
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/15/2021,54
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/12/2021,153
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/11/2021,231
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/10/2021,245
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/9/2021,239
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/8/2021,186
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/5/2021,170
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/4/2021,224
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/3/2021,215
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/2/2021,81
US - Rock Center,1 Rockefeller Plaza,1495,2021,2/1/2021,38
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/29/2021,146
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/28/2021,207
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/27/2021,218
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/26/2021,203
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/25/2021,206
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/22/2021,176
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/21/2021,232
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/20/2021,205
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/19/2021,243
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/18/2021,92
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/15/2021,151
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/14/2021,236
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/13/2021,222
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/12/2021,242
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/11/2021,213
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/8/2021,150
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/7/2021,206
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/6/2021,206
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/5/2021,201
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/4/2021,187
US - Rock Center,1 Rockefeller Plaza,1495,2021,1/1/2021,0
US - Rock Center,1 Rockefeller Plaza,1495,2022,8/18/2022,427
US - Rock Center,1 Rockefeller Plaza,1495,2022,8/17/2022,431
US - Rock Center,1 Rockefeller Plaza,1495,2022,8/16/2022,425
US - Rock Center,1 Rockefeller Plaza,1495,2022,8/15/2022,349
US - Rock Center,1 Rockefeller Plaza,1495,2022,8/12/2022,229
US - Rock Center,1 Rockefeller Plaza,1495,2022,8/11/2022,408
US - Rock Center,1 Rockefeller Plaza,1495,2022,8/10/2022,386
US - Rock Center,1 Rockefeller Plaza,1495,2022,8/9/2022,434
US - Rock Center,1 Rockefeller Plaza,1495,2022,8/8/2022,390
US - Rock Center,1 Rockefeller Plaza,1495,2022,8/5/2022,542
US - Rock Center,1 Rockefeller Plaza,1495,2022,8/4/2022,413
US - Rock Center,1 Rockefeller Plaza,1495,2022,8/3/2022,460
US - Rock Center,1 Rockefeller Plaza,1495,2022,8/2/2022,447
US - Rock Center,1 Rockefeller Plaza,1495,2022,8/1/2022,375
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/29/2022,321
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/28/2022,356
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/27/2022,406
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/26/2022,371
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/25/2022,457
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/22/2022,243
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/21/2022,332
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/20/2022,489
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/19/2022,588
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/18/2022,444
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/15/2022,270
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/14/2022,589
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/13/2022,321
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/12/2022,474
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/11/2022,411
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/8/2022,273
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/7/2022,421
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/6/2022,439
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/5/2022,380
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/4/2022,0
US - Rock Center,1 Rockefeller Plaza,1495,2022,7/1/2022,196
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/30/2022,427
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/29/2022,471
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/28/2022,491
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/27/2022,388
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/24/2022,337
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/23/2022,598
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/22/2022,490
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/21/2022,467
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/20/2022,183
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/17/2022,276
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/16/2022,456
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/15/2022,515
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/14/2022,554
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/13/2022,432
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/10/2022,275
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/9/2022,453
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/8/2022,503
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/7/2022,502
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/6/2022,408
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/3/2022,282
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/2/2022,457
US - Rock Center,1 Rockefeller Plaza,1495,2022,6/1/2022,505
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/31/2022,448
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/30/2022,0
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/27/2022,279
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/26/2022,428
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/25/2022,467
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/24/2022,497
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/23/2022,397
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/20/2022,280
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/19/2022,425
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/18/2022,479
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/17/2022,481
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/16/2022,400
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/13/2022,290
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/12/2022,453
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/11/2022,478
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/10/2022,495
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/9/2022,427
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/6/2022,287
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/5/2022,497
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/4/2022,484
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/3/2022,495
US - Rock Center,1 Rockefeller Plaza,1495,2022,5/2/2022,380
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/29/2022,286
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/28/2022,413
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/27/2022,484
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/26/2022,469
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/25/2022,378
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/22/2022,247
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/21/2022,392
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/20/2022,448
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/19/2022,439
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/18/2022,483
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/15/2022,136
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/14/2022,406
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/13/2022,425
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/12/2022,454
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/11/2022,386
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/8/2022,278
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/7/2022,416
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/6/2022,473
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/5/2022,448
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/4/2022,377
US - Rock Center,1 Rockefeller Plaza,1495,2022,4/1/2022,287
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/31/2022,457
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/30/2022,470
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/29/2022,492
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/28/2022,365
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/25/2022,288
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/24/2022,407
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/23/2022,412
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/22/2022,455
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/21/2022,376
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/18/2022,250
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/17/2022,341
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/16/2022,431
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/15/2022,436
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/14/2022,349
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/11/2022,277
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/10/2022,429
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/9/2022,405
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/8/2022,396
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/7/2022,378
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/4/2022,286
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/3/2022,404
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/2/2022,445
US - Rock Center,1 Rockefeller Plaza,1495,2022,3/1/2022,443
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/28/2022,381
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/25/2022,243
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/24/2022,383
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/23/2022,393
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/22/2022,371
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/21/2022,78
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/18/2022,299
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/17/2022,490
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/16/2022,471
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/15/2022,474
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/14/2022,364
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/11/2022,327
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/10/2022,401
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/9/2022,409
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/8/2022,420
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/7/2022,363
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/4/2022,237
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/3/2022,374
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/2/2022,368
US - Rock Center,1 Rockefeller Plaza,1495,2022,2/1/2022,357
US - Rock Center,1 Rockefeller Plaza,1495,2022,1/31/2022,316
US - Rock Center,1 Rockefeller Plaza,1495,2022,1/28/2022,321
US - Rock Center,1 Rockefeller Plaza,1495,2022,1/27/2022,352
US - Rock Center,1 Rockefeller Plaza,1495,2022,1/26/2022,358
US - Rock Center,1 Rockefeller Plaza,1495,2022,1/25/2022,359
US - Rock Center,1 Rockefeller Plaza,1495,2022,1/24/2022,299
US - Rock Center,10 Rockefeller Plaza,-,2020,12/31/2020,4
US - Rock Center,10 Rockefeller Plaza,-,2020,12/30/2020,89
US - Rock Center,10 Rockefeller Plaza,-,2020,12/29/2020,8
US - Rock Center,10 Rockefeller Plaza,-,2020,12/28/2020,32
US - Rock Center,10 Rockefeller Plaza,-,2020,12/25/2020,0
US - Rock Center,10 Rockefeller Plaza,-,2020,12/24/2020,8
US - Rock Center,10 Rockefeller Plaza,-,2020,12/23/2020,35
US - Rock Center,10 Rockefeller Plaza,-,2020,12/22/2020,36
US - Rock Center,10 Rockefeller Plaza,-,2020,12/21/2020,32
US - Rock Center,10 Rockefeller Plaza,-,2020,12/18/2020,50
US - Rock Center,10 Rockefeller Plaza,-,2020,12/17/2020,31
US - Rock Center,10 Rockefeller Plaza,-,2020,12/16/2020,59
US - Rock Center,10 Rockefeller Plaza,-,2020,12/15/2020,63
US - Rock Center,10 Rockefeller Plaza,-,2020,12/14/2020,62
US - Rock Center,10 Rockefeller Plaza,-,2020,12/11/2020,55
US - Rock Center,10 Rockefeller Plaza,-,2020,12/10/2020,63
US - Rock Center,10 Rockefeller Plaza,-,2020,12/9/2020,54
US - Rock Center,10 Rockefeller Plaza,-,2020,12/8/2020,63
US - Rock Center,10 Rockefeller Plaza,-,2020,12/7/2020,64
US - Rock Center,10 Rockefeller Plaza,-,2020,12/4/2020,67
US - Rock Center,10 Rockefeller Plaza,-,2020,12/3/2020,82
US - Rock Center,10 Rockefeller Plaza,-,2020,12/2/2020,61
US - Rock Center,10 Rockefeller Plaza,-,2020,12/1/2020,77
US - Rock Center,10 Rockefeller Plaza,-,2020,11/30/2020,71
US - Rock Center,10 Rockefeller Plaza,-,2020,11/27/2020,8
US - Rock Center,10 Rockefeller Plaza,-,2020,11/26/2020,0
US - Rock Center,10 Rockefeller Plaza,-,2020,11/25/2020,39
US - Rock Center,10 Rockefeller Plaza,-,2020,11/24/2020,63
US - Rock Center,10 Rockefeller Plaza,-,2020,11/23/2020,65
US - Rock Center,10 Rockefeller Plaza,-,2020,11/20/2020,48
US - Rock Center,10 Rockefeller Plaza,-,2020,11/19/2020,54
US - Rock Center,10 Rockefeller Plaza,-,2020,11/18/2020,59
US - Rock Center,10 Rockefeller Plaza,-,2020,11/17/2020,61
US - Rock Center,10 Rockefeller Plaza,-,2020,11/16/2020,50
US - Rock Center,10 Rockefeller Plaza,-,2020,11/13/2020,50
US - Rock Center,10 Rockefeller Plaza,-,2020,11/12/2020,53
US - Rock Center,10 Rockefeller Plaza,-,2020,11/11/2020,55
US - Rock Center,10 Rockefeller Plaza,-,2020,11/10/2020,66
US - Rock Center,10 Rockefeller Plaza,-,2020,11/9/2020,53
US - Rock Center,10 Rockefeller Plaza,-,2020,11/6/2020,31
US - Rock Center,10 Rockefeller Plaza,-,2020,11/5/2020,40
US - Rock Center,10 Rockefeller Plaza,-,2020,11/4/2020,43
US - Rock Center,10 Rockefeller Plaza,-,2020,11/3/2020,52
US - Rock Center,10 Rockefeller Plaza,-,2020,11/2/2020,57
US - Rock Center,10 Rockefeller Plaza,-,2020,10/30/2020,64
US - Rock Center,10 Rockefeller Plaza,-,2020,10/29/2020,58
US - Rock Center,10 Rockefeller Plaza,-,2020,10/28/2020,68
US - Rock Center,10 Rockefeller Plaza,-,2020,10/27/2020,71
US - Rock Center,10 Rockefeller Plaza,-,2020,10/26/2020,34
US - Rock Center,10 Rockefeller Plaza,-,2020,10/23/2020,57
US - Rock Center,10 Rockefeller Plaza,-,2020,10/22/2020,80
US - Rock Center,10 Rockefeller Plaza,-,2020,10/21/2020,81
US - Rock Center,10 Rockefeller Plaza,-,2020,10/20/2020,73
US - Rock Center,10 Rockefeller Plaza,-,2020,10/19/2020,63
US - Rock Center,10 Rockefeller Plaza,-,2020,10/16/2020,45
US - Rock Center,10 Rockefeller Plaza,-,2020,10/15/2020,76
US - Rock Center,10 Rockefeller Plaza,-,2020,10/14/2020,79
US - Rock Center,10 Rockefeller Plaza,-,2020,10/13/2020,74
US - Rock Center,10 Rockefeller Plaza,-,2020,10/12/2020,46
US - Rock Center,10 Rockefeller Plaza,-,2020,10/9/2020,48
US - Rock Center,10 Rockefeller Plaza,-,2020,10/8/2020,64
US - Rock Center,10 Rockefeller Plaza,-,2020,10/7/2020,88
US - Rock Center,10 Rockefeller Plaza,-,2020,10/6/2020,73
US - Rock Center,10 Rockefeller Plaza,-,2020,10/5/2020,73
US - Rock Center,10 Rockefeller Plaza,-,2020,10/2/2020,66
US - Rock Center,10 Rockefeller Plaza,-,2020,10/1/2020,72
US - Rock Center,10 Rockefeller Plaza,-,2020,9/30/2020,83
US - Rock Center,10 Rockefeller Plaza,-,2020,9/29/2020,62
US - Rock Center,10 Rockefeller Plaza,-,2020,9/28/2020,45
US - Rock Center,10 Rockefeller Plaza,-,2020,9/25/2020,45
US - Rock Center,10 Rockefeller Plaza,-,2020,9/24/2020,64
US - Rock Center,10 Rockefeller Plaza,-,2020,9/23/2020,68
US - Rock Center,10 Rockefeller Plaza,-,2020,9/22/2020,63
US - Rock Center,10 Rockefeller Plaza,-,2020,9/21/2020,61
US - Rock Center,10 Rockefeller Plaza,-,2020,9/18/2020,64
US - Rock Center,10 Rockefeller Plaza,-,2020,9/17/2020,48
US - Rock Center,10 Rockefeller Plaza,-,2020,9/16/2020,67
US - Rock Center,10 Rockefeller Plaza,-,2020,9/15/2020,63
US - Rock Center,10 Rockefeller Plaza,-,2020,9/14/2020,59
US - Rock Center,10 Rockefeller Plaza,-,2020,9/11/2020,37
US - Rock Center,10 Rockefeller Plaza,-,2020,9/10/2020,52
US - Rock Center,10 Rockefeller Plaza,-,2020,9/9/2020,35
US - Rock Center,10 Rockefeller Plaza,-,2020,9/8/2020,43
US - Rock Center,10 Rockefeller Plaza,-,2020,9/7/2020,5
US - Rock Center,10 Rockefeller Plaza,-,2020,9/4/2020,22
US - Rock Center,10 Rockefeller Plaza,-,2020,9/3/2020,39
US - Rock Center,10 Rockefeller Plaza,-,2020,9/2/2020,48
US - Rock Center,10 Rockefeller Plaza,-,2020,9/1/2020,47
US - Rock Center,10 Rockefeller Plaza,-,2020,8/31/2020,47
US - Rock Center,10 Rockefeller Plaza,-,2020,8/28/2020,43
US - Rock Center,10 Rockefeller Plaza,-,2020,8/27/2020,43
US - Rock Center,10 Rockefeller Plaza,-,2020,8/26/2020,47
US - Rock Center,10 Rockefeller Plaza,-,2020,8/25/2020,53
US - Rock Center,10 Rockefeller Plaza,-,2020,8/24/2020,48
US - Rock Center,10 Rockefeller Plaza,-,2020,8/21/2020,34
US - Rock Center,10 Rockefeller Plaza,-,2020,8/20/2020,32
US - Rock Center,10 Rockefeller Plaza,-,2020,8/19/2020,50
US - Rock Center,10 Rockefeller Plaza,-,2020,8/18/2020,51
US - Rock Center,10 Rockefeller Plaza,-,2020,8/17/2020,53
US - Rock Center,10 Rockefeller Plaza,-,2020,8/14/2020,35
US - Rock Center,10 Rockefeller Plaza,-,2020,8/13/2020,31
US - Rock Center,10 Rockefeller Plaza,-,2020,8/12/2020,37
US - Rock Center,10 Rockefeller Plaza,-,2020,8/11/2020,38
US - Rock Center,10 Rockefeller Plaza,-,2020,8/10/2020,40
US - Rock Center,10 Rockefeller Plaza,-,2020,8/7/2020,36
US - Rock Center,10 Rockefeller Plaza,-,2020,8/6/2020,35
US - Rock Center,10 Rockefeller Plaza,-,2020,8/5/2020,44
US - Rock Center,10 Rockefeller Plaza,-,2020,8/4/2020,26
US - Rock Center,10 Rockefeller Plaza,-,2020,8/3/2020,41
US - Rock Center,10 Rockefeller Plaza,-,2020,7/31/2020,22
US - Rock Center,10 Rockefeller Plaza,-,2020,7/30/2020,48
US - Rock Center,10 Rockefeller Plaza,-,2020,7/29/2020,60
US - Rock Center,10 Rockefeller Plaza,-,2020,7/28/2020,54
US - Rock Center,10 Rockefeller Plaza,-,2020,7/27/2020,52
US - Rock Center,10 Rockefeller Plaza,-,2020,7/24/2020,43
US - Rock Center,10 Rockefeller Plaza,-,2020,7/23/2020,37
US - Rock Center,10 Rockefeller Plaza,-,2020,7/22/2020,41
US - Rock Center,10 Rockefeller Plaza,-,2020,7/21/2020,42
US - Rock Center,10 Rockefeller Plaza,-,2020,7/20/2020,30
US - Rock Center,10 Rockefeller Plaza,-,2020,7/17/2020,48
US - Rock Center,10 Rockefeller Plaza,-,2020,7/16/2020,35
US - Rock Center,10 Rockefeller Plaza,-,2020,7/15/2020,35
US - Rock Center,10 Rockefeller Plaza,-,2020,7/14/2020,42
US - Rock Center,10 Rockefeller Plaza,-,2020,7/13/2020,35
US - Rock Center,10 Rockefeller Plaza,-,2020,7/10/2020,48
US - Rock Center,10 Rockefeller Plaza,-,2020,7/9/2020,51
US - Rock Center,10 Rockefeller Plaza,-,2020,7/8/2020,48
US - Rock Center,10 Rockefeller Plaza,-,2020,7/7/2020,47
US - Rock Center,10 Rockefeller Plaza,-,2020,7/6/2020,35
US - Rock Center,10 Rockefeller Plaza,-,2020,7/3/2020,2
US - Rock Center,10 Rockefeller Plaza,-,2020,7/2/2020,22
US - Rock Center,10 Rockefeller Plaza,-,2020,7/1/2020,34
US - Rock Center,10 Rockefeller Plaza,-,2020,6/30/2020,47
US - Rock Center,10 Rockefeller Plaza,-,2020,6/29/2020,33
US - Rock Center,10 Rockefeller Plaza,-,2020,6/26/2020,37
US - Rock Center,10 Rockefeller Plaza,-,2020,6/25/2020,27
US - Rock Center,10 Rockefeller Plaza,-,2020,6/24/2020,41
US - Rock Center,10 Rockefeller Plaza,-,2020,6/23/2020,29
US - Rock Center,10 Rockefeller Plaza,-,2020,6/22/2020,21
